,core,satellite
2021-09-08,-0.0008024259503837,-0.0019004452923057
2021-09-09,0.0028459821510474,0.0024708557206576
2021-09-10,-0.0030412568884555,-0.001269488530411
2021-09-13,-0.000250480294954,0.0
2021-09-14,0.0002353751125919,-0.0032989427007302
2021-09-15,-0.0020782938380435,0.0005090046476488
2021-09-16,0.001500572027624,-0.000392352699621
2021-09-17,-0.001923310360071,-0.001778060385641
2021-09-20,-0.0052363595081363,0.0
2021-09-21,0.0032721398066757,0.001213268288844
2021-09-22,0.0019757657171712,0.0035819094281625
2021-09-23,0.000423984025906,0.0046830025104334
2021-09-24,-0.0021123467571452,-4.237835643229333e-05
2021-09-27,0.000607114143443,0.0
2021-09-28,-0.0078205238938712,-0.0056144848517787
2021-09-29,0.0035017436209111,0.001328394106478
2021-09-30,-0.001647273826563,0.0011409111311591
2021-10-01,-0.0009585581759865,-0.0001327723612538
2021-10-04,-0.0043102640405548,0.0
2021-10-05,0.0047972133021838,0.002228149608714
2021-10-06,-0.003055533246514,-0.0019224601049574
2021-10-07,0.007956472485545,0.0024603440906999
2021-10-08,-0.0032905821725036,0.0010647657348635
2021-10-11,-0.000177021074256,0.0
2021-10-12,-0.0031989328234522,0.0008599430920012
2021-10-13,0.0003823449035352,-0.0029228170422586
2021-10-14,0.0081691111795462,0.003785130902448
2021-10-15,0.0019976349549068,0.002158124421605
2021-10-18,-0.000896688484974,0.0
2021-10-19,0.0003559711444133,0.0008792247037078
2021-10-20,0.0016518262379213,-0.0006743857479456
2021-10-21,-0.0014448496071642,-0.0018137744266869
2021-10-22,0.0005534040815283,-0.0054099956445988
2021-10-25,0.0032251181079486,0.0
2021-10-26,0.0024562607626369,0.0
2021-10-27,0.0004096669634632,-0.005223214882707
2021-10-28,-0.0021453776209039,-2.0499392828532284e-05
2021-10-29,0.0005373560268643,0.0016434339469854
2021-11-01,0.0003517859501164,0.0
2021-11-02,0.0039654473123876,-0.0004908292430896
2021-11-03,0.0004488156225021,0.0027083720335045
2021-11-04,0.0060810361542521,-0.0082901591244797
2021-11-05,0.0040030153246228,-0.0012824973352642
2021-11-08,-0.0021442554198942,0.0
2021-11-09,0.0011344510797511,-0.0034343032500607
2021-11-10,-0.0013067102077656,0.0023065773261938
2021-11-11,-0.0003759642732493,0.0006736187576915
2021-11-12,0.0026709127291131,0.0004131431153572
2021-11-15,0.0003722139456981,0.0
2021-11-16,0.0026646745112191,0.0022922300248047
2021-11-17,-0.0010073319088769,-0.002313504866644
2021-11-18,0.0009650649521152,-0.0023532982628052
2021-11-19,0.0035693602240086,0.0005499486245099
2021-11-22,-0.0005265553226648,0.0
2021-11-23,-0.007369877172178,-0.0009290977919022
2021-11-24,0.0016618938743238,0.0031321313896321
2021-11-25,0.0015249730218737,2.6207167660352583e-05
2021-11-26,-0.0094722993437082,0.0005240746806419
2021-11-29,0.0042874320540471,0.0
2021-11-30,-0.0034880548649282,-0.0047552008610323
2021-12-01,0.0040823430477184,-0.0022634058327346
2021-12-02,-0.0045044776056674,0.0010213950627761
2021-12-03,-0.0005003000233728,-0.0027863150951126
2021-12-06,0.0046066379240593,0.0
2021-12-07,0.0090785752849956,1.0854398432202947e-05
2021-12-08,-0.0060289847663794,-0.0019957896851296
2021-12-09,0.003116792521688,-0.0010329162191104
2021-12-10,-0.0015748912708605,-0.0008503943424857
2021-12-13,0.0008134050885952,0.0
2021-12-14,-0.0039587142116946,0.0025260637430899
2021-12-15,0.0003217674933088,0.002721964655175
2021-12-16,0.0036882229455665,-0.0024696764163227
2021-12-17,-0.0014514515405035,0.0031217137802311
2021-12-20,-0.0082812094891642,0.0
2021-12-21,0.0034894399510518,0.0043073848924153
2021-12-22,0.0026770538714895,-0.0009664781528877
2021-12-23,0.0016870956887729,0.0021834191220436
2021-12-24,0.0,-6.635700066355276e-05
2021-12-27,0.0020311177203135,0.0
2021-12-28,0.0019423093517569,0.0
2021-12-29,-0.0034803605669241,0.0
2021-12-30,0.0012807210148827,0.0
2021-12-31,0.0,-0.005281959292848
2022-01-03,-0.0030927442503312,0.0
2022-01-04,0.0019760758144057,0.0
2022-01-05,-0.0015623100795757,-0.0011841289920245
2022-01-06,-0.0064514730277438,-0.0010371696331355
2022-01-07,-0.0029137948911584,-0.0008822392184267
2022-01-10,-0.0050553629971836,0.0
2022-01-11,0.0028464004952479,1.628517323764012e-05
2022-01-12,0.0030885095931406,-0.0018882785809718
2022-01-13,-0.0002563081348593,-0.0030679673274066
2022-01-14,-0.0060695098708754,-0.0003182302619508
2022-01-17,0.0016599539960181,0.0
2022-01-18,-0.0044848493906599,-0.0025058469762779
2022-01-19,-0.0015321016933606,-0.0038446622940416
2022-01-20,0.0037584374358168,-0.0014152147512013
2022-01-21,-0.0062893202405636,-0.0064082349753431
2022-01-24,-0.0138278248883202,0.0
2022-01-25,0.0033304540747747,-0.000153131612803
2022-01-26,0.0052916888670203,0.0052696598972626
2022-01-27,0.0018004023600575,0.0057554177858674
2022-01-28,-0.0048779601625489,0.0038565922711556
2022-01-31,0.0041449242006612,0.0
2022-02-01,0.0023556991052827,0.0013548900815408
2022-02-02,0.000769474792791,-0.0012489880776523
2022-02-03,-0.0129804106255051,-0.0001780758657901
2022-02-04,-0.0072778852023003,-0.0004356527196281
2022-02-07,-0.0005678125033887,0.0
2022-02-08,0.0005013214514019,0.0020145688156647
2022-02-09,0.0072643693921498,-0.001385819410688
2022-02-10,-0.0057602032063661,0.005328215300888
2022-02-11,-0.0034935393577896,0.0034838601171441
2022-02-14,-0.0030400404786857,0.0
2022-02-15,0.0018662663223294,-0.0020488734191297
2022-02-16,-7.579593948985381e-05,-0.0027346567294668
2022-02-17,0.0004226054729807,-0.0036637463446482
2022-02-18,-0.0038565349698636,0.0006863838496775
2022-02-21,-0.0044891298106175,0.0
2022-02-22,-0.0006079084086372,-0.0003785574258095
2022-02-23,-0.0024273749004312,-0.0003256860595884
2022-02-24,-0.0028797441635916,0.000498221399258
2022-02-25,0.0094992758755837,0.0002936871638871
2022-02-28,0.0051564293581145,0.0
2022-03-01,0.0076634800839192,-0.0074347996991136
2022-03-02,-0.0010241028961893,0.0064386782112373
2022-03-03,-0.0012804205996138,0.0029294160291598
2022-03-04,-0.0006022287839733,0.001699452213206
2022-03-07,-0.0057925531661851,0.0
2022-03-08,-0.009515159951295,0.0010508598722966
2022-03-09,0.0023251084943327,0.0004827388417709
2022-03-10,-0.0084076254588127,0.0010502841190426
2022-03-11,0.0052306664001324,0.0040107648625972
2022-03-14,-0.0081661577758123,0.0
2022-03-15,0.005218383857186,0.0032033337184055
2022-03-16,0.0055204531374929,-0.0047704742605
2022-03-17,0.0020137370340835,0.0
2022-03-18,0.0067031827423616,0.0
2022-03-21,-0.0021097616167038,0.0
2022-03-22,0.0029241371358709,0.0032346856720292
2022-03-23,-0.0002281467746013,0.0012531120166707
2022-03-24,-0.0009957542115175,0.0028443117399974
2022-03-25,0.0001350874579934,0.0043507041636321
2022-03-28,0.0005321951817591,0.0
2022-03-29,0.0020410970712212,-0.002426946706883
2022-03-30,-0.0033037179057481,-0.0008140621032754
2022-03-31,0.0039550940565159,0.0004827320303067
2022-04-01,-0.0026605971194875,0.004360964400212
2022-04-04,0.0051832943567188,0.0
2022-04-05,-0.0042259027427761,0.0039345101959095
2022-04-06,-0.0078853169771723,-0.000923222790998
2022-04-07,-0.0017327080340817,0.0004450374492549
2022-04-08,0.0028532667518801,0.0022610875057155
2022-04-11,-0.0083991446889712,0.0
2022-04-12,0.0022891807809181,-0.0014180856407618
2022-04-13,-0.0009570419664173,0.0004368361117806
2022-04-14,-0.000327778188566,0.0036653832982295
2022-04-15,0.0,0.0
2022-04-18,0.0,0.0
2022-04-19,-0.0022707009454692,0.0
2022-04-20,0.0026258107766658,-0.0025061625129346
2022-04-21,-0.0029878004983983,0.0010973137033785
2022-04-22,-0.0105114673550135,-0.003017895818477
2022-04-25,-0.0018247946404182,0.0
2022-04-26,-0.000235488438035,-0.001574452832377
2022-04-27,0.0022690021368837,0.0017716352163786
2022-04-28,-0.0016637384004835,0.0072830377331737
2022-04-29,-0.0012951736202021,-0.0010219742284364
2022-05-02,-0.0081788201406593,0.0
2022-05-03,0.0045879251793317,-1.5976092247826925e-05
2022-05-04,-0.0058419081483487,-0.0018870848867296
2022-05-05,-0.0014924129485003,0.0013188305965962
2022-05-06,-0.0097099006911964,0.0007889984981423
2022-05-09,-0.0081229693083944,0.0
2022-05-10,0.0017038460330534,-0.0003931667200735
2022-05-11,0.0064016741253062,-0.0021105371977449
2022-05-12,0.0016486989175249,-0.003081390340849
2022-05-13,0.0059003660012469,0.0040839226766428
2022-05-16,-0.0016372012014894,0.0
2022-05-17,-0.0022531640777519,0.0010256416209482
2022-05-18,-0.0043164101364256,-0.0006015573200277
2022-05-19,-0.0045887063325213,-0.0010604481761034
2022-05-20,-0.0026331261894496,0.0009812183608536
2022-05-23,0.0012315249718584,0.0
2022-05-24,-0.0060593211527476,-0.0034349018338593
2022-05-25,0.0070628226875042,0.0003436943106795
2022-05-26,0.0047787584130459,0.0006584062010637
2022-05-27,0.0083765709423075,-0.0008254625913887
2022-05-30,-0.0012539316642688,0.0
2022-05-31,-0.0068286625190195,0.0003381817701247
2022-06-01,-0.0026013991040761,0.0039196135734486
2022-06-02,-0.0017476631908375,-1.565889355744643e-05
2022-06-03,-0.0029210775071592,0.0016478676260986
2022-06-06,0.0016926493193137,0.0
2022-06-07,0.00053015103858,-0.0001017439096285
2022-06-08,-0.0021311966896933,0.0023627594293521
2022-06-09,-0.0090449554915527,0.0035930495809395
2022-06-10,-0.0155585809083331,0.00476774365884
2022-06-13,-0.0170155023776422,0.0
2022-06-14,-0.0075995300748571,0.0031054486204241
2022-06-15,0.0092514045342903,-0.0052471415430645
2022-06-16,-0.0127602386220476,-0.0014171894939285
2022-06-17,0.0021651745699384,0.0008127576169601
2022-06-20,-0.0005564784250744,0.0
2022-06-21,0.0031429313795934,-9.834142813038856e-05
2022-06-22,0.0050597351309594,-0.0042702962116256
2022-06-23,0.0062233053200259,-0.0053119671576119
2022-06-24,0.0081802434280851,-0.0008302346475497
2022-06-27,-0.0021075913280555,0.0
2022-06-28,-0.0040223846496492,0.0016736180934941
2022-06-29,0.001283298832123,0.0004307733323126
2022-06-30,0.0008858282142016,-0.0047571750688952
2022-07-01,0.0084626814294529,-0.0052989411642658
2022-07-04,-0.0025720474313701,0.0
2022-07-05,0.004312528537277,0.0004421776028287
2022-07-06,0.0093845070168186,-0.0010920941088675
2022-07-07,0.0038133796107766,0.0031892161634817
2022-07-08,0.0008790574188987,0.0019116706999028
2022-07-11,0.0022935312276141,0.0
2022-07-12,0.0046095926074686,-0.0040377817183068
2022-07-13,-0.0057660245848742,0.0036975317966452
2022-07-14,-0.006814256223477,0.0019224075953488
2022-07-15,0.0095630384372056,0.0007268703640463
2022-07-18,-0.0010520582520419,0.0
2022-07-19,-0.0004471986713824,-0.0008611977428572
2022-07-20,0.0054090438039562,0.0005343135384188
2022-07-21,0.0012294159917045,-0.0008891600625793
2022-07-22,0.0088538124432157,-0.0068505465810697
2022-07-25,0.000768074837318,0.0
2022-07-26,0.0001760474298821,0.0018861457995746
2022-07-27,0.0033098961546006,-0.0011100598928309
2022-07-28,0.0109511118901044,-0.0033724609838066
2022-07-29,0.0054383190755053,-0.001079711774647
2022-08-01,0.0034328086968251,0.0
2022-08-02,-0.0014097218311001,5.22880879989085e-05
2022-08-03,0.0007409781282821,0.0030466175108796
2022-08-04,0.00130323628082,-0.0012376420496277
2022-08-05,-0.0065881683736131,0.0110074625335595
2022-08-08,0.0044092985841361,0.0
2022-08-09,-0.0053843392938038,-0.0015817733858337
2022-08-10,0.0054665587743247,-0.0013162913323554
2022-08-11,-0.0006760287244973,0.0010489673941087
2022-08-12,0.0022953378715764,0.003223325579477
2022-08-15,0.0064875393126803,0.0
2022-08-16,-0.0020674493457957,-3.5967803594960624e-05
2022-08-17,-0.0090127574288929,0.004030176198655
2022-08-18,0.0019569005093855,0.0003871412167815
2022-08-19,-0.0078048595225169,0.0011968414743413
2022-08-22,-0.0057008418899169,0.0
2022-08-23,-0.0027804362826551,9.608849560419076e-05
2022-08-24,-0.0001237601801084,0.0025639689908027
2022-08-25,0.0038768910834432,-0.0013627309086438
2022-08-26,-0.0086422895041966,0.0020992582313323
2022-08-29,-0.0103811404386649,0.0
2022-08-30,-0.0050551037458866,-2.3040490930525964e-05
2022-08-31,-0.0042902370594702,0.0002078460154219
2022-09-01,-0.0043265344008735,0.0013742952709461
2022-09-02,0.0085271207871815,-8.778254450895182e-05
2022-09-05,-0.0052967828241537,0.0
2022-09-06,-0.0011713210726889,-0.0015806438011827
2022-09-07,0.0014701680872842,-0.0026262397181682
2022-09-08,-3.1782624106465893e-06,0.0046529060352554
2022-09-09,0.0041978335084393,-0.0005600424484157
2022-09-12,0.0036920836625178,0.0
2022-09-13,-0.0096270676805509,0.0043599525899158
2022-09-14,-0.0016489948494331,0.0016386390323925
2022-09-15,-0.0052861231002764,0.001052649291642
2022-09-16,-0.0066075717991521,0.0001587563461362
2022-09-19,-0.0003693114496401,0.0
2022-09-20,-0.0057222548333385,0.0034653283954283
2022-09-21,0.0059838474540323,0.0002355154641877
2022-09-22,-0.010730596915869,0.0015419062711104
2022-09-23,-0.0062947379503336,0.0079174921096392
2022-09-26,-0.0025402720091788,0.0
2022-09-27,-0.0071371247669455,0.0033961029026482
2022-09-28,0.005488310586759,-0.0035767137481319
2022-09-29,-0.0113026416507304,-0.0006677346673804
2022-09-30,0.0063259136068965,-0.0014769636946429
2022-10-03,0.0077354865468245,0.0
2022-10-04,0.0102810995095203,-0.0029313458121781
2022-10-05,-0.008461725479247,0.0005490955802741
2022-10-06,0.0001215192745449,0.0048637655300965
2022-10-07,-0.010939091893999,0.0045411441182062
2022-10-10,-0.0057818706252673,0.0
2022-10-11,-0.0010226517251903,0.0005875477727073
2022-10-12,-0.0048258381140745,0.0006047129410511
2022-10-13,0.0031085745736432,0.0018342488052661
2022-10-14,-0.0022876108565288,-0.0019928390183197
2022-10-17,0.0069042489924778,0.0
2022-10-18,0.0009813344147869,-0.0027181240928473
2022-10-19,-0.0024110493887953,0.0033186217120872
2022-10-20,0.0011910166289877,0.0039487466043701
2022-10-21,-0.003131632095765,-0.0005777447845235
2022-10-24,0.0083944346376091,0.0
2022-10-25,0.0102989294976172,-0.0036598575495086
2022-10-26,0.0016178894132363,-0.0063183305412519
2022-10-27,0.0060958637920409,-0.004471693858912
2022-10-28,-0.0022118629182527,0.0014793932744969
2022-10-31,-0.0035290834548166,0.0
2022-11-01,0.0050517295907611,0.0007289472395042
2022-11-02,-0.0018290216596384,-0.0017984220405524
2022-11-03,-0.0081514754062597,0.0067077633511465
2022-11-04,-0.0030193753748645,-0.0021618568693668
2022-11-07,0.0008938745296616,0.0
2022-11-08,0.0056511310713545,-0.0036528284246195
2022-11-09,-0.0013839607977073,-0.002198592254714
2022-11-10,0.0175135204897657,-0.0081851050278252
2022-11-11,-0.005861885408648,0.0007295042502854
2022-11-14,0.001131191659619,0.0
2022-11-15,0.004509403325666,-0.002914764212877
2022-11-16,-0.0014069842654323,-0.0011352952532819
2022-11-17,-0.0028500959566011,0.0006849670151327
2022-11-18,0.0048460674533049,0.0004993798679743
2022-11-21,0.0019095569113398,0.0
2022-11-22,0.0030580984033059,0.0009562706673864
2022-11-23,0.0040482933752289,-0.0028974819364937
2022-11-24,0.0037926586836039,0.000571719422916
2022-11-25,-0.0048156686549144,-0.0012009875210094
2022-11-28,-0.0034133521719012,0.0
2022-11-29,0.0012150926778641,-0.0002278573130935
2022-11-30,0.0017477667009905,0.0003557492048086
2022-12-01,0.0095900947529043,-0.0028565918549362
2022-12-02,-0.0033686100225876,-0.0022796171227989
2022-12-05,-0.0028938039726312,0.0
2022-12-06,-0.0022269346436351,-0.0018819482788788
2022-12-07,-0.0007829704277143,-0.0004889493336156
2022-12-08,-0.0011679619315663,-0.0004969143383129
2022-12-09,-0.0023745400480199,-0.0005669479365069
2022-12-12,-0.001766766344016,0.0
2022-12-13,0.0070312010022111,-0.0012251978454967
2022-12-14,-0.0023187194152162,-0.0005351636872806
2022-12-15,-0.0200258177004824,0.0032685679416407
2022-12-16,-0.0065829828160146,-0.0015585937302574
2022-12-19,-0.0020951553288593,0.0
2022-12-20,-0.0049135424078014,-0.0023985012630046
2022-12-21,0.0072229321374185,0.0021763566927642
2022-12-22,-0.0071727521215818,-0.0014662421367116
2022-12-23,0.0002348203383091,0.0033125969132755
2022-12-26,0.0,0.0
2022-12-27,-0.0045781230049114,0.0
2022-12-28,-0.0020323174138641,0.0001634590487149
2022-12-29,0.0061762936750023,-9.520661980016996e-06
2022-12-30,-0.0042902186346978,-0.0023255762848282
2023-01-02,0.0088887373050633,0.0
2023-01-03,-0.001544070875317,0.0001578935970711
2023-01-04,0.0079577520394692,-0.0008190998759876
2023-01-05,-0.0044562606093372,0.001328835515329
2023-01-06,0.007046137312688,-0.0002725373542561
2023-01-09,0.002213501558392,0.0
2023-01-10,-0.0065653690509658,0.0012549129896603
2023-01-11,0.0074697869750272,-0.0018323885919768
2023-01-12,0.0023409978890945,-0.0003022615138146
2023-01-13,0.0013849609180564,-2.8459759559090693e-05
2023-01-16,0.0013040428299131,0.0
2023-01-17,0.0055030105313416,0.0012570935630909
2023-01-18,0.0015097416126856,-0.0005937358936021
2023-01-19,-0.0069380501406715,0.0014926839015297
2023-01-20,-0.0026669415990832,0.0008351528100196
2023-01-23,0.0039261885845882,0.0
2023-01-24,0.0020833760142693,-0.0011690929981433
2023-01-25,-0.0028156705224478,0.0016028899794996
2023-01-26,0.0020018283899049,0.0020776922372717
2023-01-27,0.0022259388041978,0.0006731325809844
2023-01-30,-0.0051119496668564,0.0
2023-01-31,0.0014082134433456,-0.0010094969546665
2023-02-01,-0.0007887505627768,-0.0003495528822246
2023-02-02,0.0196427916883486,-0.0035602880510635
2023-02-03,-0.0031948468735368,0.0012851055998761
2023-02-06,-0.0049949490889381,0.0
2023-02-07,-0.0003504361805015,0.0001286407852604
2023-02-08,-0.0023810806299792,0.0009332414860959
2023-02-09,0.0023947886874006,0.0024272500905504
2023-02-10,-0.0041663659120482,0.0013365423112024
2023-02-13,0.0013843158855421,0.0
2023-02-14,-0.003710105603179,-0.0008640525999675
2023-02-15,0.0010397951867448,-0.0016237502295866
2023-02-16,-0.0003196799089143,0.0007979768553145
2023-02-17,-0.0031438731635769,0.0003685221727129
2023-02-20,-0.0003381929792575,0.0
2023-02-21,-0.0073753848609352,0.0014767874156642
2023-02-22,0.0005791651821632,-0.0006992643445724
2023-02-23,0.0024911316754961,0.0005033606043679
2023-02-24,-0.0050880317519246,0.0007035831669127
2023-02-27,0.0005254635935255,0.0
2023-02-28,-0.0034553814181821,0.000328381080761
2023-03-01,-0.0063492240807111,0.0030114654197709
2023-03-02,0.0006120525562013,0.0018952103700508
2023-03-03,0.0062031501544304,3.3334311794641324e-06
2023-03-06,0.0014328588384538,0.0
2023-03-07,-0.001377582533705,0.0004806191947033
2023-03-08,0.0014559273577854,0.0001405297215625
