,TER global moyen (bps/an),Turnover allocation cumulé
2021,24.93992339060288,0.0
2022,38.67469926252602,0.09000000000000002
2023,25.989090731979704,0.010000000000000009
2024,27.281345327964832,0.0
2025,42.50084420531446,0.10000000000000003
