,portfolio,core,satellite
2021,0.03207911085344706,0.03441905471194362,0.024388571972652873
2022,-0.05777569062226673,-0.08718069198515188,0.03426882565004097
2023,0.05050784173806733,0.042694991061264176,0.07388397998163532
2024,0.028476544046677432,0.013125244357789612,0.07549037730966202
2025,0.07029552202859635,0.031047342234203024,0.19446700119627858
