,Global,Core,Satellite
2021,0.19944495966783116,0.24900467175943786,0.057951131886862184
2022,-0.09778796791998401,-0.14279375486655332,0.044016173221292254
2023,0.13823235291417624,0.1734937898721829,0.035266412190501084
2024,0.16732768673809462,0.20825449815820263,0.04967747473644479
2025,0.0836038433912143,0.0629888675719501,0.1395598316607829
