,portfolio_return_gross,portfolio_return_net_est,portfolio_nav_gross,portfolio_nav_net_est,fee_drag_nav,portfolio_ter_bps_annualized,portfolio_ter_daily_drag,allocation_turnover_daily
2022-03-15,0.007311515152798811,0.007300818410930813,1.1304662406274597,1.125654764656839,0.0048114759706208154,26.955789507354147,1.0696741867997676e-05,0.0
2022-03-16,0.011788698766892642,0.011778002025024645,1.1437929666043585,1.1389127287544458,0.00488023784991265,26.955789507354147,1.0696741867997676e-05,0.0
2022-03-17,0.002617189885656339,0.002606493143788341,1.1467864899878404,1.1418812969733176,0.004905193014522746,26.955789507354147,1.0696741867997676e-05,0.0
2022-03-18,0.011293607227082817,0.01128291048521482,1.159737846179088,1.1547650414318085,0.004972804747279458,26.955789507354147,1.0696741867997676e-05,0.0
2022-03-21,0.002229813104417444,0.0022191163625494463,1.1623238448261868,1.1573275994301497,0.004996245396037047,26.955789507354147,1.0696741867997676e-05,0.0
2022-03-22,0.007845184199651205,0.007834487457783208,1.171442489488495,1.1663946679924315,0.0050478214960634205,26.955789507354147,1.0696741867997676e-05,0.0
2022-03-23,-0.0011558626406423774,-0.0011665593825103751,1.170088462879234,1.1650339993487748,0.005054463530459241,26.955789507354147,1.0696741867997676e-05,0.0
2022-03-24,-0.0003156540912610098,-0.00032635083312900745,1.169719119668789,1.1646537895324638,0.005065330136325263,26.955789507354147,1.0696741867997676e-05,0.0
2022-03-25,0.003028604076150804,0.003017907334282806,1.1732617357625696,1.1681686067457941,0.0050931290167754995,26.955789507354147,1.0696741867997676e-05,0.0
2022-03-28,0.001612464645249445,0.0016017679033814474,1.175153578831111,1.1700397417258175,0.005113837105293451,26.955789507354147,1.0696741867997676e-05,0.0
2022-03-29,0.004214452230180468,0.00420375548831247,1.1801062074522204,1.1749583027116413,0.0051479047405791345,26.955789507354147,1.0696741867997676e-05,0.0
2022-03-30,-0.002971281403129457,-0.0029819781449974547,1.1765997798243,1.171454602731672,0.005145177092628073,26.955789507354147,1.0696741867997676e-05,0.0
2022-03-31,0.00017651008029185986,0.00016581333842386218,1.1768074615459083,1.1716488455301628,0.005158616015745521,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-01,-0.0035500006063643994,-0.003560697348232397,1.1726297943438462,1.167476958592824,0.005152835751022211,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-04,0.007486636731118879,0.007475939989250881,1.181408847634185,1.1762049462740969,0.005203901360088192,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-05,0.0011270831900697415,0.0011163864482017438,1.1827403936869534,1.1775180455364251,0.005222348150528244,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-06,-0.012223595331391519,-0.012234292073259516,1.1682830537324334,1.1631119458457988,0.005171107886634552,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-07,-0.0018010530862428847,-0.0018117498281108825,1.1661789139329033,1.1610046779778391,0.005174235955064166,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-08,0.007770794709945366,0.007760097968077368,1.175241050868143,1.1700141880203434,0.005226862847799607,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-11,-0.00909364939596835,-0.009104346137836348,1.1645538207957986,1.1593619738664267,0.005191846929371913,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-12,0.0030919953840199453,0.0030812986421519476,1.168154615834142,1.162934314342264,0.005220301491878132,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-13,-0.0022732379923547526,-0.0022839347342227504,1.1654991223804831,1.1602782482681182,0.005220874112364937,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-14,0.0036690706144344607,0.003658373872566463,1.1697754209615585,1.1645229798964893,0.005252441065069169,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-15,-3.325596534486941e-06,-1.4022338402484617e-05,1.1697715307604724,1.1645066505611876,0.005264880199284727,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-18,-3.3255961657818744e-06,-1.402233803377955e-05,1.1697676405727548,1.1644903214552909,0.0052773191174639855,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-19,2.037326878534529e-05,9.676526917347613e-06,1.1697914725633127,1.1645015896772313,0.005289882886081454,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-20,0.0011573819075681169,0.0011466851657001191,1.171145368049285,1.1658369063755483,0.005308461673736664,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-21,-0.0004744780566502238,-0.0004851747985182215,1.170589685270998,1.1652712716893925,0.005318413581605563,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-22,-0.01633194283922539,-0.016342639581093388,1.1514716814429653,1.1462276632819703,0.0052440181609949565,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-25,-0.008992050344774155,-0.009002747086642152,1.1411175901128485,1.1359084655257299,0.005209124587118641,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-26,-0.0011292335275527253,-0.001139930269420723,1.139829001871213,1.1346136090825858,0.005215392788627149,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-27,0.006525494711492994,0.006514797969624996,1.14726694999493,1.1420053875193459,0.0052615624755840695,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-28,0.0025431015663139474,0.0025324048244459497,1.1501845663724424,1.1448974074722431,0.0052871589001992625,26.955789507354147,1.0696741867997676e-05,0.0
2022-04-29,0.00156304761850128,0.0015523508766332823,1.1519823596197478,1.1466746899663878,0.005307669653360048,26.955789507354147,1.0696741867997676e-05,0.0
2022-05-02,-0.013008939330977187,-0.013019149961734073,1.1369962909930986,1.1317459602203905,0.0052503307727080895,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-03,0.00764276697885243,0.007632556348095543,1.1456860887009783,1.1403840750335021,0.00530201366747618,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-04,-0.008337823368291461,-0.008348033999048347,1.1361335604578808,1.1308641100031491,0.005269450454731706,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-05,0.0027345718997030827,0.0027243612689461963,1.1392403993666187,1.133944992384883,0.005295406981735695,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-06,-0.01150205052206239,-0.011512261152819276,1.1261367987363293,1.1208907214996167,0.005246077236712665,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-09,-0.015378884383620645,-0.01538909501437753,1.1088180711084226,1.1036412276857248,0.005176843422697752,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-10,-0.0035146700902341844,-0.003524880720991071,1.1049209413983867,1.0997510239993644,0.0051699173990222835,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-11,0.009021438853858494,0.009011228223101608,1.11488891810956,1.1096611314652125,0.005227786644347532,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-12,-0.003952533258051448,-0.0039627438888083346,1.110482282581699,1.1052638285978507,0.005218453983848237,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-13,0.01486630552290846,0.014856094892151573,1.1269910514723351,1.1216837329163631,0.005307318555971996,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-16,-0.0033513695767533047,-0.003361580207510191,1.1232140879491574,1.1179131030807052,0.005300984868452208,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-17,0.002162207896791969,0.0021519972660350825,1.1256427103199091,1.1203188490221998,0.0053238612977093425,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-18,-0.008322008743706148,-0.008332219374463034,1.1162751018423378,1.1109841066028008,0.005290995239537022,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-19,-0.011694673159163445,-0.011704883789920332,1.1032206293705797,1.0979801667425666,0.005240462628013143,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-20,-0.0017286291006081756,-0.001738839731365062,1.1013135700862584,1.096070955204384,0.005242614881874497,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-23,0.006032225838604133,0.006022015207847246,1.107956942260138,1.1026715111655043,0.005285431094633752,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-24,-0.014087876657847652,-0.014098087288604538,1.0923481815153713,1.0871259519504357,0.0052222295649355654,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-25,0.011475021421136777,0.01146481079037989,1.1048829002976,1.099589645294859,0.005293255002740915,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-26,0.00947615932701118,0.009465948696254294,1.1153529466985102,1.1099983044641526,0.005354642234357554,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-27,0.012488104089112714,0.012477893458355828,1.1292815903929798,1.1238487450462118,0.005432845346768023,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-30,0.002745938385742608,0.0027357277549857214,1.1323825280603523,1.1269232892504406,0.005459238809911726,25.730789507354146,1.0210630756886567e-05,0.0
2022-05-31,-0.006228344295618224,-0.006238554926375111,1.1253296598012499,1.1198929164126403,0.005436743388609555,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-01,-0.0011423690857036207,-0.0011525797164605072,1.1240441179866676,1.1186021505525752,0.005441967434092421,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-02,0.0006140259042487689,0.0006038152734918823,1.12473431019263,1.1192775796160397,0.005456730576590241,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-03,-0.0024296054252544207,-0.002439816056011307,1.1220016496106162,1.116546748206159,0.0054549014044571464,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-06,0.005259673310742341,0.005249462679985454,1.1279030117416822,1.1224080186913266,0.005494993050355612,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-07,-0.001469394210563929,-0.0014796048413208156,1.1262456775861514,1.1207472983529336,0.005498379233217721,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-08,0.000736874296755298,0.0007266636659984114,1.1270755790777964,1.1215617046934125,0.005513874384383888,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-09,-0.006843545212279376,-0.006853755843036263,1.1193623863947215,1.1138747946065444,0.0054875917881771485,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-10,-0.019452587186604274,-0.019462797817361162,1.0975878919799729,1.0921956746852626,0.005392217294710289,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-13,-0.01651786572921013,-0.016528076359967017,1.0794580825542408,1.0741437811740389,0.005314301380201947,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-14,-0.005858860839811863,-0.00586907147056875,1.0731336878661453,1.0678395545526616,0.005294133313483718,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-15,0.007176049552308911,0.007165838921552024,1.080834548386525,1.0754915207946478,0.005343027591877103,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-16,-0.019740773966625012,-0.0197509845973819,1.0594980378715073,1.054249504332818,0.0052485335386893706,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-17,0.0005457319460693249,0.0005355213153124383,1.0600762397975716,1.0548140774140458,0.005262162383525837,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-20,0.0027485385693563624,0.002738327938599476,1.0629899002291134,1.0577025042722568,0.0052873959568566775,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-21,0.006971666939181479,0.006961456308424592,1.0704007117732246,1.0650656540430594,0.0053350577301651825,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-22,0.00019732793438417828,0.0001871173036272917,1.070611931734642,1.0652649462564299,0.005346985478212218,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-23,0.001588041750777268,0.0015778311200203815,1.0723121081811169,1.0669457544397,0.005366353741416807,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-24,0.015826393814338768,0.01581618318358188,1.089282941897075,1.0838207639388633,0.0054621779582118,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-27,0.0013799428199381958,0.0013697321891813093,1.090786090071627,1.0853053081265334,0.005480781945093716,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-28,-0.0005191334593579178,-0.0005293440901148044,1.0902198265152687,1.0847308081757063,0.00548901833956239,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-29,-0.003933534605461389,-0.003943745236218276,1.0859314091001107,1.080452906218384,0.005478502881726577,25.730789507354146,1.0210630756886567e-05,0.0
2022-06-30,-0.006267377861148225,-0.006277588491905112,1.0791254666279912,1.073670267488262,0.005455199139729139,25.730789507354146,1.0210630756886567e-05,0.0
2022-07-01,0.004908077843864933,0.004897867213108046,1.0844218984214986,1.0789289618890818,0.005492936532416781,25.730789507354146,1.0210630756886567e-05,0.0
2022-07-04,0.002061502578372898,0.0020512919476160115,1.0866574369611386,1.0811421601806548,0.005515276780483802,25.730789507354146,1.0210630756886567e-05,0.0
2022-07-05,0.0003292506984442211,0.0003190400676873345,1.0870152196812277,1.0814870878486185,0.005528131832609251,25.730789507354146,1.0210630756886567e-05,0.0
2022-07-06,0.012517906311741383,0.012507695680984497,1.1006223743606343,1.095013999226343,0.005608375134291244,25.730789507354146,1.0210630756886567e-05,0.0
2022-07-07,0.012345087279745273,0.012334876648988387,1.1142096536341568,1.1085208618357154,0.005688791798441395,25.730789507354146,1.0210630756886567e-05,0.0
2022-07-08,0.0028317425250619617,0.0028215318943050753,1.1173648084921872,1.1116485888028873,0.005716219689299917,25.730789507354146,1.0210630756886567e-05,0.0
