,core_log_return_oos
2016-11-24,-3.3664468666189375e-05
2016-11-25,0.000657635303747847
2016-11-28,-0.00031755828572388266
2016-11-29,-0.0008652497921817674
2016-11-30,-0.0008395697469696597
2016-12-01,-0.00012252509797499605
2016-12-02,-0.0011593110878402688
2016-12-05,-0.00011730510305893833
2016-12-06,0.00023219405503637934
2016-12-07,0.0016185141811439242
2016-12-08,0.000820343992208128
2016-12-09,-0.00033427732592217354
2016-12-12,0.0003024526892175841
2016-12-13,0.001085448663085642
2016-12-14,-0.0006244944486122252
2016-12-15,0.0010839788100250986
2016-12-16,0.0007538629517238184
2016-12-19,-0.0003806635578268035
2016-12-20,0.0007949831510266815
2016-12-21,-0.0007040394902785823
2016-12-22,-7.763106403975881e-06
2016-12-23,0.0008062328464034078
2016-12-28,0.0008382274651592878
2016-12-29,-0.0005722900742921469
2016-12-30,-0.0005335323959086985
2017-01-03,0.0005252543262306577
2017-01-04,0.0009123767682459435
2017-01-05,-0.0014597596434711983
2017-01-06,0.002123016139777697
2017-01-09,0.0015437010068841404
2017-01-10,0.0003895447097215748
2017-01-11,-0.0006285940506533245
2017-01-12,-0.001197913845835877
2017-01-13,0.0014131115779454301
2017-01-16,0.0010762591654701857
2017-01-17,-0.004390289821928191
2017-01-18,0.000410854452044992
2017-01-19,-0.0009020347974441228
2017-01-20,0.0009279336140937841
2017-01-23,-0.002914406135534177
2017-01-24,-0.0002598417007224754
2017-01-25,0.0004438452762702419
2017-01-26,0.0006009423706296878
2017-01-27,0.0004253052781404039
2017-01-30,-0.0008250108247102989
2017-01-31,-0.0009684188757404922
2017-02-01,0.00019815406836539115
2017-02-02,0.0018864118521235759
2017-02-03,0.0016453685672812063
2017-02-06,-0.0004266400110597817
2017-02-07,3.640780638184474e-05
2017-02-08,-0.00033200835098678175
2017-02-09,0.0008141072908536717
2017-02-10,0.0007958986657376486
2017-02-13,0.00038369734418420204
2017-02-14,0.0003378228495249743
2017-02-15,0.001456369540353477
2017-02-16,0.0003091063018574226
2017-02-17,0.0005336033492382121
2017-02-20,0.00038745118108654894
2017-02-21,0.0002223721210781055
2017-02-22,0.00011339672348060055
2017-02-23,-0.0007879302514197984
2017-02-24,0.0004436835268796299
2017-02-27,0.0007557185629242382
2017-02-28,4.350021659191734e-05
2017-03-01,0.0023818027323216375
2017-03-02,-0.000593714935684944
2017-03-03,-5.906891929841732e-05
2017-03-06,0.00013417196768162807
2017-03-07,0.00017825116373907496
2017-03-08,-0.00014545110381362252
2017-03-09,-0.0014950124368514354
2017-03-10,0.0009640366277636064
2017-03-13,-0.00028756658022254216
2017-03-14,0.000671280916029084
2017-03-15,-0.00010960666935986197
2017-03-16,-0.00020954447019758788
2017-03-17,-0.00026949462078247046
2017-03-20,0.00012336288833801617
2017-03-21,-0.0019308084313424206
2017-03-22,-0.0006412016876591561
2017-03-23,0.0002546622788775775
2017-03-24,0.00035630958931915236
2017-03-27,-0.0013141758420137629
2017-03-28,0.004710982841448218
2017-03-29,0.004068247303218531
2017-03-30,-0.0006858761914720457
2017-03-31,-0.0019883400185090935
2017-04-03,-0.001812527276218745
2017-04-04,0.0018419445472801941
2017-04-05,0.000633254118468285
2017-04-06,-0.0015195023054129118
2017-04-07,0.0021009174365270496
2017-04-10,-0.00022506601595559953
2017-04-11,-0.004915135702797401
2017-04-12,7.38724609343322e-05
2017-04-13,-0.0007219044893505887
2017-04-18,-0.009005555062373504
2017-04-19,-0.0009286612587985131
2017-04-20,0.00023818628609646448
2017-04-21,0.001266465997889554
2017-04-24,0.006273158109054976
2017-04-25,0.0009176475301447161
2017-04-26,0.0013096253696989633
2017-04-27,-0.00451681716913237
2017-04-28,-0.0007096882629714417
2017-05-02,0.0018514339631931606
2017-05-03,-5.241187987548024e-05
2017-05-04,0.0014450322692284078
2017-05-05,-4.767758214936356e-05
2017-05-08,0.0007643693205647395
2017-05-09,0.0005349244836955424
2017-05-10,-0.0003114726551650904
2017-05-11,0.00018479157731636768
2017-05-12,0.0012232556326256638
2017-05-15,0.0013031070854624181
2017-05-16,0.0012774078526791132
2017-05-17,-0.004929681723873446
2017-05-18,-0.004012426828110937
2017-05-19,0.003067571895312415
2017-05-22,0.0026074345871010423
2017-05-23,0.0011222162640704525
2017-05-24,0.0016623250659193898
2017-05-25,0.001749632447727567
2017-05-26,0.005324069152297327
2017-05-30,-0.003349398240147172
2017-05-31,-0.001357765980406933
2017-06-01,0.0017958922107938146
2017-06-02,0.004157048599233403
2017-06-05,-0.0017279497595289238
2017-06-06,0.00016637101960239594
2017-06-07,-0.0028934642929204554
2017-06-08,0.000552841963046502
2017-06-09,0.008673712426406065
2017-06-12,-0.00028257030669314175
2017-06-13,-7.864416577438858e-05
2017-06-14,-0.0009089014073120792
2017-06-15,-0.0026597543081444907
2017-06-16,-0.00014784591039314067
2017-06-19,0.005523863983243959
2017-06-20,0.002405243878021457
2017-06-21,-0.002793173602345611
2017-06-22,0.0011527956129754545
2017-06-23,-0.002610821989901746
2017-06-26,0.0008861981496429027
2017-06-27,-0.0019668259765461826
2017-06-28,-0.004657727999947658
2017-06-29,-0.004101513930064861
2017-06-30,-0.0014557970109692513
2017-07-03,0.004471313586605465
2017-07-04,-0.0005912585483799586
2017-07-05,-0.0002555192547593955
2017-07-06,-0.0027056594529993663
2017-07-07,0.002655139949932873
2017-07-10,0.0013431107744092958
2017-07-11,4.732531133502232e-05
2017-07-12,0.0037624387926014535
2017-07-13,-0.00083195707559729
2017-07-14,-0.0038906112533089857
2017-07-17,0.0028616686339944866
2017-07-18,-8.068495039603691e-05
2017-07-19,0.0014506218743524986
2017-07-20,0.0033429805004860937
2017-07-21,-0.0006483409328401635
2017-07-24,-0.0031166570036743847
2017-07-25,0.002092255198811089
2017-07-26,-0.0004893903022087367
2017-07-27,-0.0002418318142263676
2017-07-28,-0.0029676916919371367
2017-07-31,-0.0011332929783394623
2017-08-01,0.00025582769948417927
2017-08-02,-0.0008208352556573044
2017-08-03,0.003417364986226225
2017-08-04,0.003773165724334328
2017-08-07,0.0006349305212433267
2017-08-08,0.002842806907397001
2017-08-09,-0.0045102243397755724
2017-08-10,-0.002249314624392841
2017-08-11,-0.00260716474664391
2017-08-14,0.004607764281295481
2017-08-15,0.0035327369579873495
2017-08-16,0.0013847349211499
2017-08-17,-0.002859213609820267
2017-08-18,-0.0019879527813797546
2017-08-21,-0.0027429133078071388
2017-08-22,0.005226416250374968
2017-08-23,0.001683987824300682
2017-08-24,-0.001399447530222098
2017-08-25,-0.0016198959957771655
2017-08-29,-0.003107254561805385
2017-08-30,0.0018397918056780157
2017-08-31,0.0035808451710256173
2017-09-01,-0.0010883217996847
2017-09-04,-0.0012063499534340051
2017-09-05,-0.002763433709663633
2017-09-06,-0.002160927947945002
2017-09-07,-0.00502337285003582
2017-09-08,-0.0018758220003186846
2017-09-11,0.0059817478768127595
2017-09-12,-0.0013702112095145057
2017-09-13,0.002590608214471324
2017-09-14,-0.006379980579925972
2017-09-15,-0.007842617249570917
2017-09-18,0.0036938354639104902
2017-09-19,-0.00029587639828885213
2017-09-20,0.0010347999450671876
2017-09-21,-0.0005298346359403188
2017-09-22,0.0012566006253388997
2017-09-25,0.0005985500151870935
2017-09-26,0.001708996677680075
2017-09-27,0.0020295583799204036
2017-09-28,-0.0001491496129604641
2017-09-29,0.0034411360933995537
2017-10-02,0.005097900479814885
2017-10-03,0.0021382538678371248
2017-10-04,-0.0005087481583067712
2017-10-05,0.006252077669403275
2017-10-06,0.0031644060738861045
2017-10-09,-0.002260972225364987
2017-10-10,-0.0018657084931730673
2017-10-11,0.0016328635433666243
2017-10-12,0.0016888749773991563
2017-10-13,-0.0035243220463596608
2017-10-16,0.00047858723098044234
2017-10-17,0.0029138329494776444
2017-10-18,0.0008476961843085992
2017-10-19,-0.001531146895817636
2017-10-20,0.0014704709865785307
2017-10-23,0.0012462587099715701
2017-10-24,0.0017446075944643085
2017-10-25,-0.008244167036596335
2017-10-26,0.0056387351835575725
2017-10-27,0.003310524095687616
2017-10-30,-0.003492645446296503
2017-10-31,-0.0010950654040001947
2017-11-01,0.0016396804788201703
2017-11-02,0.0068476198991202575
2017-11-03,6.70624926627283e-05
2017-11-06,-0.0010923920994055255
2017-11-07,-0.0008257183019499956
2017-11-08,0.0014738647743129264
2017-11-09,-0.002931128612997956
2017-11-10,-0.004227361508579273
2017-11-13,0.002879061492382283
2017-11-14,-0.0012371558852346527
2017-11-15,-0.0027347405956167567
2017-11-16,0.0017475962597586208
2017-11-17,-0.0014298319232053374
2017-11-20,-0.0004966806730479776
2017-11-21,0.003140067116202736
2017-11-22,-0.002310546206859864
2017-11-23,0.0004245606665768786
2017-11-24,0.00010768157157468012
2017-11-27,-0.0009870378403897368
2017-11-28,0.005501048249799732
2017-11-29,-0.005718538526714087
2017-11-30,-8.556854182919488e-05
2017-12-01,-0.004615236330870819
2017-12-04,0.006315224140579409
2017-12-05,-0.0007245320739065696
2017-12-06,-0.0009059089329429335
2017-12-07,-0.00014270827829387906
2017-12-08,0.003142786782920036
2017-12-11,0.0020699750431810034
2017-12-12,0.0031066892883230045
2017-12-13,-0.00021639625751137485
2017-12-14,-0.0032457335310063654
2017-12-15,0.0047091187956454375
2017-12-18,0.0015148636751415527
2017-12-19,0.0011938611713131929
2017-12-20,-0.0034970310771853075
2017-12-21,0.003404715940015633
2017-12-22,-0.0009433625935850727
2017-12-27,5.335060801412445e-05
2017-12-28,-0.0015740179761849493
2017-12-29,8.846707725895801e-05
2018-01-02,-0.003214711549857885
2018-01-03,0.005512252063263334
2018-01-04,0.003253990911294924
2018-01-05,0.0014743080662237948
2018-01-08,0.00031772291989580216
2018-01-09,0.0037126113074880786
2018-01-10,-0.004194106042431266
2018-01-11,0.0005960606645506683
2018-01-12,-0.0007159745014756248
2018-01-15,-0.0012490630823318583
2018-01-16,0.0011986637924267462
2018-01-17,-0.002935372386429114
2018-01-18,-0.0020193342217453836
2018-01-19,0.003698652234498967
2018-01-22,-0.002211980859535068
2018-01-23,0.0023569524339257077
2018-01-24,-0.008136608115679156
2018-01-25,-0.0017453668570705627
2018-01-26,0.004789401472393218
2018-01-29,0.0033048857341572368
2018-01-30,-0.006516443600858812
2018-01-31,-0.004407329107169878
2018-02-01,-0.0021972924845352626
2018-02-02,-0.0011404607657255817
2018-02-05,-0.0034298937585455214
2018-02-06,-0.01795435772092664
2018-02-07,0.015063734753008085
2018-02-08,-0.013970817997926366
2018-02-09,-0.0057272384043736135
2018-02-12,0.009924478920202207
2018-02-13,-0.0028877800945542823
2018-02-14,0.0036560383532968643
2018-02-15,0.002286246297843464
2018-02-16,0.006159225244176358
2018-02-19,-0.0007437656119165137
2018-02-20,0.0007279345719406915
2018-02-21,0.0018947529748154946
2018-02-22,-0.00014476842987480877
2018-02-23,-0.001989913969873669
2018-02-26,0.007095217239159047
2018-02-27,0.0012813913278040268
2018-02-28,0.00014689144007138378
2018-03-01,-0.005273696036316356
2018-03-02,-0.008757967024341706
